Time,Vm,dVm/dt,Cai,INa,INaL,ICaL,IKs,IKr,IK1,Ito
8.780001,-88.054046,-0.000173,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027601,-0.000003
8.785001,-88.054046,-0.000173,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027601,-0.000003
8.790001,-88.054047,-0.000173,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027601,-0.000003
8.795001,-88.054048,-0.000172,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027601,-0.000003
8.800001,-88.054049,-0.000172,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027601,-0.000003
8.805001,-88.054050,-0.000172,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027601,-0.000003
8.810001,-88.054051,-0.000172,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027601,-0.000003
8.815001,-88.054052,-0.000172,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027602,-0.000003
8.820001,-88.054052,-0.000172,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027602,-0.000003
8.825001,-88.054053,-0.000172,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027602,-0.000003
8.830001,-88.054054,-0.000171,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027602,-0.000003
8.835001,-88.054055,-0.000171,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027602,-0.000003
8.840001,-88.054056,-0.000171,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027602,-0.000003
8.845001,-88.054057,-0.000171,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027603,-0.000003
8.850001,-88.054058,-0.000171,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027603,-0.000003
8.855001,-88.054058,-0.000171,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027603,-0.000003
8.860001,-88.054059,-0.000171,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027603,-0.000003
8.865001,-88.054060,-0.000170,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027603,-0.000003
8.870001,-88.054061,-0.000170,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027603,-0.000003
8.875001,-88.054062,-0.000170,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027603,-0.000003
8.880001,-88.054063,-0.000170,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027604,-0.000003
8.885001,-88.054064,-0.000170,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027604,-0.000003
8.890001,-88.054064,-0.000170,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027604,-0.000003
8.895001,-88.054065,-0.000170,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027604,-0.000003
8.900001,-88.054066,-0.000169,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027604,-0.000003
8.905001,-88.054067,-0.000169,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027604,-0.000003
8.910001,-88.054068,-0.000169,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027605,-0.000003
8.915001,-88.054069,-0.000169,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027605,-0.000003
8.920001,-88.054069,-0.000169,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027605,-0.000003
8.925001,-88.054070,-0.000169,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027605,-0.000003
8.930001,-88.054071,-0.000168,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027605,-0.000003
8.935001,-88.054072,-0.000168,0.000070,-0.002410,-0.000119,-0.000000,-0.000002,-0.000330,-0.027605,-0.000003
